id,Exited
165166,0.9586940471289177
165167,0.05144795710545598
165168,0.037606346885473076
165169,0.08594563276701692
165170,0.08352194621997343
165171,0.06296781452630748
165172,0.5915297114559311
165173,0.12655382016572497
165174,0.019161612785752895
165175,0.08809951786961458
165176,0.01896456487674723
165177,0.043499459644799204
165178,0.4795767943491547
165179,0.6618469026302356
165180,0.028745355632262846
165181,0.924716934572874
165182,0.1487564934209619
165183,0.02654980880026528
165184,0.043382263635407946
165185,0.03831006860321257
165186,0.01031583814620937
165187,0.9833446611514556
165188,0.9565388173138941
165189,0.01810254702380409
165190,0.014570300499019464
165191,0.1503879001986888
165192,0.1172035608693555
165193,0.11163798415797532
165194,0.28926341105842307
165195,0.10570187896709116
165196,0.32534923468488597
165197,0.7693706534968712
165198,0.6261780001342578
165199,0.08070422186852046
165200,0.34201795419935727
165201,0.5872695290494168
165202,0.779369490807637
165203,0.7613288873296076
165204,0.6365015162165454
165205,0.01748635083910169
165206,0.1157226325786874
165207,0.08257514795112816
165208,0.013886108886801541
165209,0.19070367591099482
165210,0.3831875519770514
165211,0.9347367889826754
165212,0.044212952452846295
165213,0.022500666240509934
165214,0.9228921169335839
165215,0.3626976200602847
165216,0.042102289502784225
165217,0.004325046215848755
165218,0.011406348054475934
165219,0.8954700558813826
165220,0.2974480968997495
165221,0.06388875466002315
165222,0.19096027366292145
165223,0.07906077807361399
165224,0.03420521029115942
165225,0.9016512339945634
165226,0.8073144968349597
165227,0.17299555885684695
165228,0.18447274967008223
165229,0.2860620769981768
165230,0.9504571814507596
165231,0.015333169714411812
165232,0.00535274929752847
165233,0.042103777306148574
165234,0.13296514000531298
165235,0.01140708864885101
165236,0.5230331849706981
165237,0.011811367104967569
165238,0.1453452731806648
165239,0.026371840860104422
165240,0.008431267077494425
165241,0.010266185069738885
165242,0.20797165286386837
165243,0.023579996746151907
165244,0.5399883652681285
165245,0.005611986419778603
165246,0.051374599650289114
165247,0.026164450736253425
165248,0.040727970416295174
165249,0.25749639148401754
165250,0.010653569968055766
165251,0.008679424883624083
165252,0.28415386514555624
165253,0.2668835778971783
165254,0.013160582424603808
165255,0.1225534861310994
165256,0.23184811885452314
165257,0.03580141129807577
165258,0.6671814772294984
165259,0.41685378353247454
165260,0.5702383440244723
165261,0.8637876175369588
165262,0.496815545973557
165263,0.011700275378141101
165264,0.03499596013090758
165265,0.026683951238655423
165266,0.006744740779559526
165267,0.40572056400903456
165268,0.15626236625667606
165269,0.6632363450162763
165270,0.2912837975934632
165271,0.024781855810919615
165272,0.9750002744870013
165273,0.0704072616885572
165274,0.05958123952699765
165275,0.1566870883163947
165276,0.14232230872298127
165277,0.33571343826675726
165278,0.929640105165892
165279,0.1437525189524792
165280,0.01994533560559342
165281,0.010652823580525689
165282,0.13767717684119263
165283,0.007980483716414721
165284,0.3403317010665283
165285,0.1283271682256252
165286,0.08920497363361819
165287,0.01454239223204907
165288,0.03352941342770098
165289,0.04970540278915192
165290,0.026363667177212245
165291,0.021049153127288132
165292,0.09813033516458979
165293,0.5731943460136011
165294,0.005838730111878373
165295,0.15998533170419035
165296,0.05240436599157511
165297,0.027488266832625407
165298,0.022556720519355065
165299,0.052942702342658556
165300,0.5532915655719943
165301,0.07213242387849703
165302,0.403505617592993
165303,0.05125699087986595
165304,0.009699572503939661
165305,0.005047790522926156
165306,0.024944333891328215
165307,0.13002904556980366
165308,0.038513624248533586
165309,0.1474531542482001
165310,0.1360258321959344
165311,0.09388018793684352
165312,0.8545945863944
165313,0.02134297060149067
165314,0.02873067060031893
165315,0.15677510115811658
165316,0.16289670794840835
165317,0.0058564329204842235
165318,0.7395708404354189
165319,0.14546333976795287
165320,0.027039705934890825
165321,0.15169940800225795
165322,0.07612627697959937
165323,0.04724015575417676
165324,0.0926020916024424
165325,0.26245645782112104
165326,0.4956368592265058
165327,0.15693416168285654
165328,0.11508628748919
165329,0.013193383658280688
165330,0.08179360353590832
165331,0.0608357991325224
165332,0.5911251822651559
165333,0.022931852173261023
165334,0.0059601050444783674
165335,0.017727617519396402
165336,0.16130965882357945
165337,0.1970446165965818
165338,0.2799471219276618
165339,0.18424946779399912
165340,0.09265282918628304
165341,0.03610830052328209
165342,0.02044909193756153
165343,0.004945576782640825
165344,0.09798403049696938
165345,0.06534247385702963
165346,0.9459459643016697
165347,0.2727819674579143
165348,0.051364316785067095
165349,0.06415408885613295
165350,0.004974085508100964
165351,0.15044571025571238
165352,0.033473254252517515
165353,0.013361718119187375
165354,0.11548753566392933
165355,0.07678632913289256
165356,0.02028257755060269
165357,0.05134492806992907
165358,0.11755965761359886
165359,0.026894597739450698
165360,0.9019514948698302
165361,0.04995140757174862
165362,0.28243536111089135
165363,0.15182863433192362
165364,0.017231466428520883
165365,0.9057516312737303
165366,0.005548326855086008
165367,0.17471231028886205
165368,0.14854741268153496
165369,0.6528234343773307
165370,0.2034631082893874
165371,0.006100190327302821
165372,0.06387412890701631
165373,0.02159030076091937
165374,0.6926377831257182
165375,0.045018470984367905
165376,0.012821614729301904
165377,0.0049920363172590845
165378,0.13811790414784186
165379,0.03010322008574749
165380,0.13467122833867928
165381,0.06369612105354398
165382,0.00497962889380428
165383,0.010774908446342537
165384,0.03407844272633906
165385,0.17058956217541835
165386,0.8274718009326008
165387,0.010971753861718211
165388,0.16448239956952695
165389,0.09800303002000928
165390,0.5870820891207555
165391,0.007409058488568917
165392,0.04533268161597223
165393,0.09931794126705844
165394,0.13314945192708358
165395,0.010898577702221458
165396,0.02405095205240648
165397,0.025493194703304897
165398,0.43506335964285375
165399,0.05341829905614621
165400,0.05689357263909869
165401,0.06363650491446207
165402,0.39459861217875547
165403,0.03220206367199283
165404,0.06959609453482724
165405,0.1718213721351534
165406,0.07106684409284644
165407,0.04294449503841248
165408,0.19771445793127027
165409,0.00499322629636506
165410,0.016662809424821647
165411,0.028409197195237497
165412,0.028907696486776158
165413,0.007167410462955099
165414,0.05436912634994106
165415,0.07771917597797026
165416,0.8727379646137774
165417,0.010697335743303943
165418,0.016850547592123087
165419,0.7204608627818437
165420,0.02558989578646584
165421,0.5872336716045478
165422,0.01798311625028864
165423,0.014005627514054613
165424,0.01605773693778761
165425,0.6653679912370942
165426,0.07193046522943773
165427,0.09259215997289241
165428,0.3017915641980474
165429,0.6108233227235046
165430,0.03992570559495769
165431,0.05380341269817773
165432,0.5261530367552562
165433,0.9613817700140187
165434,0.8654613736435376
165435,0.18445720434415694
165436,0.2799960594591443
165437,0.00534197123007076
165438,0.011791446258517859
165439,0.10343607270590557
165440,0.662549289439026
165441,0.6632995578534081
165442,0.03917299835956313
165443,0.01954290992425318
165444,0.04703857967802572
165445,0.13761399300540805
165446,0.1076508654171011
165447,0.008785733352985095
165448,0.20753635582367283
165449,0.004073348341098136
165450,0.011617453263015401
165451,0.00993461602796884
165452,0.6338111280893305
165453,0.03742104901155723
165454,0.5354428071591716
165455,0.04241767505749254
165456,0.45644588989645096
165457,0.7271213166198881
165458,0.008639786182485027
165459,0.04203059834829107
165460,0.031380353703346735
165461,0.02415768223343469
165462,0.060278276484085284
165463,0.07351711738560011
165464,0.0691760799243985
165465,0.9135107035578873
165466,0.007527484552601117
165467,0.0674506649764985
165468,0.12010908777365865
165469,0.07735889197439307
165470,0.06096866083780968
165471,0.27893413353398416
165472,0.00575748856161012
165473,0.039656920638205376
165474,0.4110988595875185
165475,0.11171300719186701
165476,0.24338763764959068
165477,0.1034381220004886
165478,0.2037904450451743
165479,0.15500670412425294
165480,0.02758509430397974
165481,0.9463015114486031
165482,0.007345331835316826
165483,0.15937642075276
165484,0.02788017030304031
165485,0.2726983496449898
165486,0.09976509281045101
165487,0.13182804901345052
165488,0.023895860691548157
165489,0.020710856533336732
165490,0.054889954483301244
165491,0.06403336869442254
165492,0.14726335814824837
165493,0.12431882630184549
165494,0.01666177060504872
165495,0.5736465159690931
165496,0.041766867920258736
165497,0.211262775724641
165498,0.11021586539858388
165499,0.014280735949160605
165500,0.01524933120441879
165501,0.16083238643115333
165502,0.0050241467609713625
165503,0.013433151419792821
165504,0.8589364296382078
165505,0.6731477620961304
165506,0.014232493220637812
165507,0.1800516396693016
165508,0.07478837971513771
165509,0.2682605058537725
165510,0.29491476914587234
165511,0.05698302863066995
165512,0.05154783859121287
165513,0.15657815096214
165514,0.2504378856887419
165515,0.009349853285512001
165516,0.07251769680997387
165517,0.10113418261940606
165518,0.010341734326702842
165519,0.4506055314079405
165520,0.16623796918794032
165521,0.09490467677339272
165522,0.018507751889429186
165523,0.06681601309413189
165524,0.0956882318687275
165525,0.08328544617253997
165526,0.6083337154386443
165527,0.44133367461544715
165528,0.0067386664054445685
165529,0.07161088609658083
165530,0.26000201641126686
165531,0.08255303516155735
165532,0.2970655866094655
165533,0.019046916171638346
165534,0.28423925746584927
165535,0.028194243197969343
165536,0.025092422104223976
165537,0.044800292274550305
165538,0.12268506261575816
165539,0.048002598803008036
165540,0.025166772691733577
165541,0.14895690718561908
165542,0.019816959327571756
165543,0.022624999529865103
165544,0.014249930629791583
165545,0.18458047377341064
165546,0.05938974507217989
165547,0.01995500035281411
165548,0.06674441568031333
165549,0.07454383393364884
165550,0.11345156741943786
165551,0.009658343829982739
165552,0.11712852912987437
165553,0.59070617701293
165554,0.010888209879017249
165555,0.12660669549313552
165556,0.16417249631338707
165557,0.09730393742879419
165558,0.010277248385423918
165559,0.007032475775672344
165560,0.15931384555733166
165561,0.6394650962403672
165562,0.5007756393107982
165563,0.07578978509575647
165564,0.46284320046949445
165565,0.2072195303075156
165566,0.0422217073442068
165567,0.7311828404448355
165568,0.06060395171443267
165569,0.11648889821723137
165570,0.03126943920742703
165571,0.011676128972335205
165572,0.5678569453323888
165573,0.06955238637560915
165574,0.056087418868505316
165575,0.14909394086738237
165576,0.005695066449717837
165577,0.016885044477798393
165578,0.8820944611575675
165579,0.14122199805749347
165580,0.025780110066358778
165581,0.17334057760109506
165582,0.5760186430360541
165583,0.20201453502350145
165584,0.038971010796084005
165585,0.6492309366626149
165586,0.31756287596980765
165587,0.011480491925717996
165588,0.42285963864186116
165589,0.15536804658110767
165590,0.46388079615774974
165591,0.4712116330932683
165592,0.010541651810306927
165593,0.005846092411010499
165594,0.0368321150554867
165595,0.2039554874947493
165596,0.018237648388187967
165597,0.007852234825803443
165598,0.14954935731626956
165599,0.19138621195944527
165600,0.0090930683443439
165601,0.021095496019900805
165602,0.03943975380916473
165603,0.6044643865424758
165604,0.017211430037404
165605,0.03459219167165461
165606,0.08595621031474526
165607,0.39378995053822285
165608,0.17654972467795033
165609,0.2939746637949128
165610,0.11776521526159274
165611,0.0689460195224582
165612,0.015839966914948527
165613,0.5058135230399143
165614,0.30243539717727447
165615,0.5264159883434827
165616,0.052038337318396966
165617,0.14537766396332616
165618,0.5396570032309079
165619,0.773379352627463
165620,0.14748339045976513
165621,0.021891466422958236
165622,0.02695840360637261
165623,0.0081878988511649
165624,0.019994658299098963
165625,0.39816779738226926
165626,0.02281075365759544
165627,0.0602235570554835
165628,0.009108052954042163
165629,0.6409930307281835
165630,0.14556562048929392
165631,0.02195680109855023
165632,0.06002414958571837
165633,0.026408221616062294
165634,0.004872813534630028
165635,0.10280095202174243
165636,0.02188773362669284
165637,0.05068690081907266
165638,0.04858356353380926
165639,0.07238212636880585
165640,0.5762668977708397
165641,0.023160191369295872
165642,0.01788782843488147
165643,0.2817176819351087
165644,0.0058990913969767245
165645,0.1647166657146054
165646,0.009417538356364637
165647,0.010082576837328713
165648,0.7345824762826095
165649,0.011787195547697573
165650,0.6932185040527151
165651,0.04185612529004783
165652,0.08216002202218654
165653,0.15670224865993934
165654,0.011690854823061893
165655,0.02720772820114339
165656,0.3258959675542809
165657,0.7143042634740592
165658,0.1517283103035923
165659,0.9153913517517629
165660,0.10092793654500914
165661,0.9563739216125018
165662,0.5216265035488492
165663,0.04703147384914678
165664,0.032150283325364334
165665,0.022576960674959057
165666,0.2502906587069835
165667,0.6054299537868054
165668,0.02576815084898604
165669,0.3800451532812292
165670,0.009317326604394887
165671,0.014439549295190614
165672,0.05612691955855111
165673,0.9092307987146984
165674,0.46193542016818895
165675,0.09589215257336248
165676,0.2756901541572332
165677,0.04562722875707585
165678,0.292583262615969
165679,0.01167693687573216
165680,0.01358559359260863
165681,0.12512419990529922
165682,0.007408477763847911
165683,0.07315408635373535
165684,0.12843113791452962
165685,0.044251140865987984
165686,0.024667869218255693
165687,0.08128007995820662
165688,0.8447754297885388
165689,0.03325278121418188
165690,0.20084726939353656
165691,0.00496731955350941
165692,0.33088624523695553
165693,0.01247666862013613
165694,0.01333349095526599
165695,0.011507901519563893
165696,0.14911016045064984
165697,0.009749453248705298
165698,0.06484612609795995
165699,0.07474697269697517
165700,0.08806623025144494
165701,0.6470248482286676
165702,0.0591850494395421
165703,0.26997119935370695
165704,0.007380784561845483
165705,0.026822143816903746
165706,0.17525987207656654
165707,0.01494887840128232
165708,0.16361891505007603
165709,0.06163084285329825
165710,0.2198193771867237
165711,0.009429270013191545
165712,0.007568272567651813
165713,0.04362359815877172
165714,0.5098185719411744
165715,0.008766309053013743
165716,0.7163309747310511
165717,0.948550264156651
165718,0.21433302304224008
165719,0.00838607964144463
165720,0.06762031875310527
165721,0.29321172665495276
165722,0.11166948352919343
165723,0.04092887603705823
165724,0.8902153015407663
165725,0.011790106623282054
165726,0.6637159605614679
165727,0.05551401831100001
165728,0.040636283135587335
165729,0.6726701799143356
165730,0.03720212897219955
165731,0.17574716704464
165732,0.32723987902968776
165733,0.03804960750959443
165734,0.11790971310609052
165735,0.010517085846709824
165736,0.16236095262820024
165737,0.7573360446209683
165738,0.016938131298227247
165739,0.45627196821081845
165740,0.36543195215580615
165741,0.04554786300730469
165742,0.14921030949217065
165743,0.06860471471807272
165744,0.021137333658265003
165745,0.19781538028363685
165746,0.5465676629686921
165747,0.006998053936042287
165748,0.6874054901903276
165749,0.1853212233960456
165750,0.04847654431965391
165751,0.26670498927101727
165752,0.035932116262334286
165753,0.1841452377102249
165754,0.14674359541418258
165755,0.041109725532513706
165756,0.33354106266762884
165757,0.03133130508127353
165758,0.11290940193556778
165759,0.25764886610861426
165760,0.12748479266778348
165761,0.8739682054761923
165762,0.8762125854123085
165763,0.20022540627212082
165764,0.06954356633455729
165765,0.4985308648931271
165766,0.03993528236308039
165767,0.08849153614261203
165768,0.3296538269607851
165769,0.09447398383307759
165770,0.23805053132183704
165771,0.1541528610425189
165772,0.06829216877711333
165773,0.022057239447347027
165774,0.018121425449750612
165775,0.025877153176883036
165776,0.1373083856674415
165777,0.12155683885707375
165778,0.06951943582822251
165779,0.058948336545923866
165780,0.7848918464713233
165781,0.2786952925150812
165782,0.04415403284792834
165783,0.9101039777286103
165784,0.8542487958152871
165785,0.11273662906325999
165786,0.04612123357390894
165787,0.009954886162100619
165788,0.15562286432937986
165789,0.21385791225121756
165790,0.7120300851115656
165791,0.03653803522276331
165792,0.058860348715435475
165793,0.059750895418677355
165794,0.020865931249210087
165795,0.18544857839219075
165796,0.06295622710228073
165797,0.01986595461217071
165798,0.08130362265398354
165799,0.1180279893028151
165800,0.09037832696706032
165801,0.4583579986041039
165802,0.012263760007533663
165803,0.09733944286854963
165804,0.25127269017308035
165805,0.9190530303805164
165806,0.005233596779358983
165807,0.00442960286859815
165808,0.8989931400899568
165809,0.10111653977572257
165810,0.09068680409457695
165811,0.024343656838694838
165812,0.9346384396124692
165813,0.3597887687907861
165814,0.028911863618593277
165815,0.011773300861246588
165816,0.04145217936974314
165817,0.006724657260466126
165818,0.21506345424849202
165819,0.9508511567671233
165820,0.11813696831300952
165821,0.3329317251577814
165822,0.03257779714451233
165823,0.006578764953067981
165824,0.10012065193961202
165825,0.12915042093420978
165826,0.07334581672472416
165827,0.9006261515317022
165828,0.005082390225103167
165829,0.4380638887725934
165830,0.2581415069844831
165831,0.08737199981220518
165832,0.016325786242248445
165833,0.0173113830189203
165834,0.09551976845240193
165835,0.11120362090315
165836,0.014700690100180368
165837,0.06910383445180553
165838,0.017004281039149173
165839,0.11848435544558956
165840,0.14528829025290083
165841,0.02552173054527416
165842,0.036778662222014036
165843,0.11247432421514333
165844,0.06866300418914412
165845,0.1479394803977995
165846,0.02461471490546507
165847,0.006017447087723678
165848,0.025201332713487217
165849,0.5027099416264322
165850,0.07733497164355156
165851,0.061768111352423966
165852,0.3908968708270974
165853,0.010538545767945008
165854,0.1119579375202127
165855,0.05652187697456571
165856,0.017383366770890852
165857,0.1375051049961029
165858,0.04150816542882263
165859,0.00606238737941994
165860,0.005686181277738828
165861,0.1331181520020404
165862,0.005031630970272208
165863,0.01195254434949845
165864,0.07232628414219093
165865,0.15630685433780825
165866,0.041337596566115686
165867,0.5290318675409968
165868,0.043724179439052664
165869,0.012592065441592578
165870,0.868811951318087
165871,0.4865112112116574
165872,0.21452674011951983
165873,0.0184438353321692
165874,0.01829073090425641
165875,0.7581368071698426
165876,0.36385223515221077
165877,0.30449846285903126
165878,0.03660045868965655
165879,0.011735870099924845
165880,0.22627184943741094
165881,0.96361854402459
165882,0.4335237050843565
165883,0.011529676384599891
165884,0.6988748178936003
165885,0.5092267006271761
165886,0.004756144310836449
165887,0.8142894049278888
165888,0.7318849337169671
165889,0.011545103363774283
165890,0.33591681803096074
165891,0.08864963379537746
165892,0.032085326464085094
165893,0.6314032138209789
165894,0.04485380996059148
165895,0.02324682379799072
165896,0.6967910007902334
165897,0.038332043467983655
165898,0.016031747392359096
165899,0.18766194721018478
165900,0.018789422563823883
165901,0.09812996734741736
165902,0.12267879890811687
165903,0.09126341506300374
165904,0.01385722337837463
165905,0.15905216832517993
165906,0.08171606545181516
165907,0.04651503346451676
165908,0.16180438491337637
165909,0.04414821952442853
165910,0.11903434023559621
165911,0.022980798072021736
165912,0.3545058303133307
165913,0.07040162422273677
165914,0.28960674826578103
165915,0.1230638530594865
165916,0.2468209917716806
165917,0.040763888259535454
165918,0.4292866647629013
165919,0.019282104303520238
165920,0.9869768800764575
165921,0.029745142168165362
165922,0.03962647644806881
165923,0.8372866940205836
165924,0.024474398484243057
165925,0.13320385558752498
165926,0.09270270202489944
165927,0.016668295845842306
165928,0.34459002531144545
165929,0.038819962926739435
165930,0.8712929997258941
165931,0.09502520025651295
165932,0.7601380939055821
165933,0.08153468981011473
165934,0.06127289687526254
165935,0.035935898073064854
165936,0.0855908076989229
165937,0.013372794171459403
165938,0.7422613014376991
165939,0.4932079844814995
165940,0.9229925589960837
165941,0.06402368622690893
165942,0.005711392044422926
165943,0.35395566470916434
165944,0.2772043743409539
165945,0.04953184200249094
165946,0.5408837292604958
165947,0.00640473342402422
165948,0.03498492962084631
165949,0.03214660376322869
165950,0.13611533588491412
165951,0.2975957354195922
165952,0.34097491607706637
165953,0.039775524202166374
165954,0.7979968175530788
165955,0.0832053300628061
165956,0.7278529103970198
165957,0.016096561045106265
165958,0.01574316600802943
165959,0.030438255606024176
165960,0.02264337419593641
165961,0.0460903625373687
165962,0.9644438326920967
165963,0.6192904139963263
165964,0.009820553575969218
165965,0.005802069713190225
165966,0.8937247693135846
165967,0.010758020391609158
165968,0.9201506695148401
165969,0.1690258600446278
165970,0.3332452396172252
165971,0.8916798485752545
165972,0.5692969734946358
165973,0.14151693028852633
165974,0.07783663966090318
165975,0.6981437096127039
165976,0.02414645021632901
165977,0.03340982090221286
165978,0.7082482379798669
165979,0.2976858006102838
165980,0.01697910829591003
165981,0.16018471711988613
165982,0.08638482962921974
165983,0.03434420573528007
165984,0.14956959717512805
165985,0.055579811659553155
165986,0.0456394902515545
165987,0.11913676337176893
165988,0.35584459800600315
165989,0.07141396067443219
165990,0.061009333371186705
165991,0.7646459517071436
165992,0.08152722380786126
165993,0.06597716516637424
165994,0.09202292710589069
165995,0.1567395100098651
165996,0.14523378197874992
165997,0.6109125139780063
165998,0.07409049463188194
165999,0.03107653536624802
166000,0.08438411624432511
166001,0.04243791198123715
166002,0.061754336642735205
166003,0.02115594830882917
166004,0.021358851824989426
166005,0.06369479156022044
166006,0.06655308686757652
166007,0.02815663297206704
166008,0.007039266116930208
166009,0.3893920440413136
166010,0.9348905729104876
166011,0.029699968021196434
166012,0.01020078246594938
166013,0.09796802198514028
166014,0.15077200871132015
166015,0.06779168001639456
166016,0.38956872149507565
166017,0.03943826106711401
166018,0.18086433602737642
166019,0.012032799328623745
166020,0.008707488474810012
166021,0.08464844309158137
166022,0.05362891925267721
166023,0.015808968078658066
166024,0.4036069698182191
166025,0.06328418656072811
166026,0.07150377822553038
166027,0.012052712647202927
166028,0.9090287535554507
166029,0.05479609685814154
166030,0.007420801645886108
166031,0.38452639797886823
166032,0.11832757129568797
166033,0.039099801902301404
166034,0.01301145180928411
166035,0.6323761782291918
166036,0.908656936346572
166037,0.3126357893766902
166038,0.011704578182387237
166039,0.013091184572931354
166040,0.8496547326025243
166041,0.019954068020435426
166042,0.013291201949240524
166043,0.08264293724232184
166044,0.03125019735489203
166045,0.07641395906412442
166046,0.5397320677570314
166047,0.018873215819769664
166048,0.043183245357194366
166049,0.26588643601320855
166050,0.3714311427276323
166051,0.025301428817429073
166052,0.34116004339384143
166053,0.46745914915514913
166054,0.0194495783307414
166055,0.8477811163216361
166056,0.04449543988366648
166057,0.008232469279760075
166058,0.7913783718286916
166059,0.9645044438135512
166060,0.24742976392646407
166061,0.33571221666950163
166062,0.4760353013102196
166063,0.9019426994528839
166064,0.02182122501766951
166065,0.287238970041171
166066,0.017163772564108143
166067,0.3448692698174105
166068,0.20802220883410447
166069,0.17873008681504204
166070,0.8561917957795655
166071,0.004166648333032534
166072,0.11833630751243972
166073,0.16800259409971943
166074,0.2585953925410264
166075,0.20115185827053658
166076,0.1920012454385494
166077,0.02116399205575731
166078,0.40285216626683307
166079,0.13428981764931736
166080,0.19940710374171675
166081,0.0677635419153747
166082,0.2323987503573253
166083,0.27459669303322526
166084,0.053940129841709185
166085,0.1286203436316877
166086,0.08237283449046538
166087,0.10975251469174668
166088,0.1938797457728154
166089,0.028193741633782767
166090,0.1871834750347685
166091,0.1532579788094741
166092,0.9608703399502208
166093,0.6313459271250209
166094,0.9375995797260142
166095,0.010848192146584567
166096,0.2423253238746919
166097,0.11564685408136142
166098,0.2344490473847601
166099,0.6689786401129717
166100,0.0737979674613026
166101,0.020290779159566584
166102,0.022336298701981328
166103,0.012672575144393775
166104,0.2090266874591966
166105,0.06340008386085795
166106,0.662568119400927
166107,0.18451883768428515
166108,0.8137553634850059
166109,0.14445999380855304
166110,0.06386335138245665
166111,0.015504403028861361
166112,0.03535140687449054
166113,0.09806306830194014
166114,0.19555629089071092
166115,0.06469017528471291
166116,0.13465471399883347
166117,0.025521928219640663
166118,0.05772252420610814
166119,0.0073626303050897835
166120,0.010286518120863135
166121,0.027805296536442092
166122,0.04432361863433909
166123,0.004644766163073085
166124,0.015542023110174294
166125,0.22171486088683026
166126,0.06260590269388039
166127,0.03426461660972253
166128,0.016245438043207352
166129,0.8863847978227309
166130,0.6384875071603132
166131,0.20477278925115439
166132,0.13575399537635024
166133,0.06660129856299245
166134,0.22538175924386555
166135,0.501097926075468
166136,0.018109502038002878
166137,0.520894219585223
166138,0.1269967481919095
166139,0.23999474864756468
166140,0.4088499084739119
166141,0.010467142304972938
166142,0.019280784897791902
166143,0.24458906513317388
166144,0.34745694001879096
166145,0.006632580049180841
166146,0.02232168042449875
166147,0.469774405697021
166148,0.19988760899445726
166149,0.010274295514977265
166150,0.04251772517412087
166151,0.36473619974920024
166152,0.04877728971165236
166153,0.0728339351725069
166154,0.01921573917163444
166155,0.3049171044273402
166156,0.03810972737707229
166157,0.19637092765241432
166158,0.14276092645422367
166159,0.5664821512890664
166160,0.012866331740499486
166161,0.044660998847328964
166162,0.3252908126658154
166163,0.006233623191237401
166164,0.11699093044357314
166165,0.058323652332878076
166166,0.022499327744011578
166167,0.04900498122999076
166168,0.43886509232840226
166169,0.025196579349768523
166170,0.378702158239833
166171,0.019854005150689486
166172,0.526226208337598
166173,0.15728970021641597
166174,0.0812824160882364
166175,0.022780116278894477
166176,0.005118178745957083
166177,0.5384199675022316
166178,0.16643618268837795
166179,0.051116888140038286
166180,0.029835479240061986
166181,0.06372658516708074
166182,0.43622921395788705
166183,0.8267185316900119
166184,0.04864227633279055
166185,0.012933621788736738
166186,0.08871509798084568
166187,0.33383596613732397
166188,0.31982580648435915
166189,0.031559204823238075
166190,0.0380894084207039
166191,0.3840866297848588
166192,0.2593020687565055
166193,0.17681125986494906
166194,0.07590518869472586
166195,0.7783250912446441
166196,0.18009041092854217
166197,0.7730242215245573
166198,0.11202448682116414
166199,0.024502679631135817
166200,0.04745409855403043
